0.0048073,-0.0021866
0.0048299,-0.0021866
0.0048526,-0.0021866
0.0048753,-0.0021866
0.004898,-0.0021866
0.0049206,-0.0021866
0.0049433,-0.0021866
0.004966,-0.0021866
0.0049887,-0.0021866
0.0050113,-0.0021866
0.005034,-0.0021866
0.0050567,-0.0021866
0.0050794,-0.0021866
0.005102,-0.0021866
0.0051247,-0.0021866
0.0051474,-0.0021866
0.0051701,-0.0021866
0.0051927,-0.0021866
0.0052154,-0.0021866
0.0052381,-0.0021866
0.0052608,-0.0021866
0.0052834,-0.0021866
0.0053061,-0.0021866
0.0053288,-0.0021866
0.0053515,-0.0021866
0.0053741,-0.0021866
0.0053968,-0.0021866
0.0054195,-0.0021866
0.0054422,-0.0021866
0.0054649,-0.0021866
0.0054875,-0.0021866
0.0055102,-0.0021866
0.0055329,-0.0021866
0.0055556,-0.0021866
0.0055782,-0.0021866
0.0056009,-0.0021866
0.0056236,-0.0021866
0.0056463,-0.0021866
0.0056689,-0.0021866
0.0056916,-0.0021866
0.0057143,-0.0021866
0.005737,-0.0021866
0.0057596,-0.0021866
0.0057823,-0.0021866
0.005805,-0.0021866
0.0058277,-0.0021866
0.0058503,-0.0021866
0.005873,-0.0021866
0.0058957,-0.0021866
0.0059184,-0.0021866
0.005941,-0.0021866
0.0059637,-0.0021866
0.0059864,-0.0021866
0.0060091,-0.0021866
0.0060317,-0.0021866
0.0060544,-0.0021866
0.0060771,-0.0021866
0.0060998,-0.0021866
0.0061224,-0.0021866
0.0061451,-0.0021866
0.0061678,-0.0021866
0.0061905,-0.0021866
0.0062132,-0.0021866
0.0062358,-0.0021866
0.0062585,-0.0021866
0.0062812,-0.0021866
0.0063039,-0.0021866
0.0063265,-0.0021866
0.0063492,-0.0021866
0.0063719,-0.0021866
0.0063946,-0.0021866
0.0064172,-0.0021866
0.0064399,-0.0021866
0.0064626,-0.0021866
0.0064853,-0.0021866
0.0065079,-0.0021866
0.0065306,-0.0021866
0.0065533,-0.0021866
0.006576,-0.0021866
0.0065986,-0.0021866
0.0066213,-0.0021866
0.006644,-0.0021866
0.0066667,-0.0021866
0.0066893,-0.0021866
0.006712,-0.0021866
0.0067347,-0.0021866
0.0067574,-0.0021866
0.00678,-0.0021866
0.0068027,-0.0021866
0.0068254,-0.0021866
0.0068481,-0.0021866
0.0068707,-0.0021866
0.0068934,-0.0021866
0.0069161,-0.0021866
0.0069388,-0.0021866
0.0069615,-0.0021866
0.0069841,-0.0021866
0.0070068,-0.0021866
0.0070295,-0.0021866
0.0070522,-0.0021866
0.0070748,-0.0021866
0.0070975,-0.0021866
0.0071202,-0.0021866
0.0071429,-0.0021866
0.0071655,-0.0021866
0.0071882,-0.0021866
0.0072109,-0.0021866
0.0072336,-0.0021866
0.0072562,-0.0021866
0.0072789,-0.0021866
0.0073016,-0.0021866
0.0073243,-0.0021866
0.0073469,-0.0021866
0.0073696,-0.0021866
0.0073923,-0.0021866
0.007415,-0.0021866
0.0074376,-0.0021866
0.0074603,-0.0021866
0.007483,-0.0021866
0.0075057,-0.0021866
0.0075283,-0.0021866
0.007551,-0.0021866
0.0075737,-0.0021866
0.0075964,-0.0021866
0.007619,-0.0021866
0.0076417,-0.0021866
0.0076644,-0.0021866
0.0076871,-0.0021866
0.0077098,-0.0021866
0.0077324,-0.0021866
0.0077551,-0.0021866
0.0077778,-0.0021866
0.0078005,-0.0021866
0.0078231,-0.0021866
0.0078458,-0.0021866
0.0078685,-0.0021866
0.0078912,-0.0021866
0.0079138,-0.0021866
0.0079365,-0.0021866
0.0079592,-0.0021866
0.0079819,-0.0021866
0.0080045,-0.0021866
0.0080272,-0.0021866
0.0080499,-0.0021866
0.0080726,-0.0021866
0.0080952,-0.0021866
0.0081179,-0.0021866
0.0081406,-0.0021866
0.0081633,-0.0021866
0.0081859,-0.0021866
0.0082086,-0.0021866
0.0082313,-0.0021866
0.008254,-0.0021866
0.0082766,-0.0021866
0.0082993,-0.0021866
0.008322,-0.0021866
0.0083447,-0.0021866
0.0083673,-0.0021866
0.00839,-0.0021866
0.0084127,-0.0021866
0.0084354,-0.0021866
0.008458,-0.0021866
0.0084807,-0.0021866
0.0085034,-0.0021866
0.0085261,-0.0021866
0.0085488,-0.0021866
0.0085714,-0.0021866
0.0085941,-0.0021866
0.0086168,-0.0021866
0.0086395,-0.0021866
0.0086621,-0.0021866
0.0086848,-0.0021866
0.0087075,-0.0021866
0.0087302,-0.0021866
0.0087528,-0.0021866
0.0087755,-0.0021866
0.0087982,-0.0021866
0.0088209,-0.0021866
0.0088435,-0.0021866
0.0088662,-0.0021866
0.0088889,-0.0021866
0.0089116,-0.0021866
0.0089342,-0.0021866
0.0089569,-0.0021866
0.0089796,-0.0021866
0.0090023,-0.0021866
0.0090249,-0.0021866
0.0090476,-0.0021866
0.0090703,-0.0021866
0.009093,-0.0021866
0.0091156,-0.0021866
0.0091383,-0.0021866
0.009161,-0.0021866
0.0091837,-0.0021866
0.0092063,-0.0021866
0.009229,-0.0021866
0.0092517,-0.0021866
0.0092744,-0.0021866
0.0092971,-0.0021866
0.0093197,-0.0021866
0.0093424,-0.0021866
0.0093651,-0.0021866
0.0093878,-0.0021866
0.0094104,-0.0021866
0.0094331,-0.0021866
0.0094558,-0.0021866
0.0094785,-0.0021866
0.0095011,-0.0021866
0.0095238,-0.0021866
0.0095465,-0.0021866
0.0095692,-0.0021866
0.0095918,-0.0021866
0.0096145,-0.0021866
0.0096372,-0.0021866
0.0096599,-0.0021866
0.0096825,-0.0021866
0.0097052,-0.0021866
0.0097279,-0.0021866
0.0097506,-0.0021866
0.0097732,-0.0021866
0.0097959,-0.0021866
0.0098186,-0.0021866
0.0098413,-0.0021866
0.0098639,-0.0021866
0.0098866,-0.0021866
0.0099093,-0.0021866
0.009932,-0.0021866
0.0099546,-0.0021866
0.0099773,-0.0021866
0.01,-0.0021866
0.010023,-0.0021866
0.010045,-0.0021866
0.010068,-0.0021866
0.010091,-0.0021866
0.010113,-0.0021866
0.010136,-0.0021866
0.010159,-0.0021866
0.010181,-0.0021866
0.010204,-0.0021866
0.010227,-0.0021866
0.010249,-0.0021866
0.010272,-0.0021866
0.010295,-0.0021866
0.010317,-0.0021866
0.01034,-0.0021866
0.010363,-0.0021866
0.010385,-0.0021866
0.010408,-0.0021866
0.010431,-0.0021866
0.010454,-0.0021866
0.010476,-0.0021866
0.010499,-0.0021866
0.010522,-0.0021866
0.010544,-0.0021866
0.010567,-0.0021866
0.01059,-0.0021866
0.010612,-0.0021866
0.010635,-0.0021866
0.010658,-0.0021866
0.01068,-0.0021866
0.010703,-0.0021866
0.010726,-0.0021866
0.010748,-0.0021866
0.010771,-0.0021866
0.010794,-0.0021866
0.010816,-0.0021866
0.010839,-0.0021866
0.010862,-0.0021866
0.010884,-0.0021866
0.010907,-0.0021866
0.01093,-0.0021866
0.010952,-0.0021866
0.010975,-0.0021866
0.010998,-0.0021866
0.01102,-0.0021866
0.011043,-0.0021866
0.011066,-0.0021866
0.011088,-0.0021866
0.011111,-0.0021866
0.011134,-0.0021866
0.011156,-0.0021866
0.011179,-0.0021866
0.011202,-0.0021866
0.011224,-0.0021866
0.011247,-0.0021866
0.01127,-0.0021866
0.011293,-0.0021866
0.011315,-0.0021866
0.011338,-0.0021866
0.011361,-0.0021866
0.011383,-0.0021866
0.011406,-0.0021866
0.011429,-0.0021866
0.011451,-0.0021866
0.011474,-0.0021866
0.011497,-0.0021866
0.011519,-0.0021866
0.011542,-0.0021866
0.011565,-0.0021866
0.011587,-0.0021866
